GUID,Frame Number,Anomaly Score,Anomaly Status
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1033,0.0065995697,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1034,0.006561951,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1035,0.006437785,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1036,0.006481684,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1037,0.006549005,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1038,0.0065390533,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1039,0.006561063,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1040,0.006609775,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1041,0.006577366,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1042,0.0066008708,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1043,0.006665414,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1044,0.006702492,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1045,0.006522656,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1046,0.0066308617,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1047,0.006547708,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1048,0.0065958444,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1049,0.006430596,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1050,0.0063924654,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1051,0.0065501845,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1052,0.0063842284,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1053,0.0064049684,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1054,0.0066661867,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1055,0.006536383,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1056,0.006614411,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1057,0.006634339,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1058,0.0065785926,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1059,0.0067241844,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1060,0.0067118458,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1061,0.0066374773,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1062,0.0066610454,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1063,0.006791391,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1064,0.0067519974,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1065,0.006834008,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1066,0.006958476,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1067,0.006920367,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1068,0.007002461,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1069,0.007093845,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1070,0.007049393,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1071,0.007137431,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1072,0.0071995356,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1073,0.007390763,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1074,0.007465614,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1075,0.007539336,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1076,0.007662761,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1077,0.007826569,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1078,0.008070987,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1079,0.00827364,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1080,0.0049884515,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1081,0.0076557267,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1082,0.0076509956,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1083,0.0076442305,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1084,0.0076753497,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1085,0.0076517253,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1086,0.0076583815,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1087,0.007621173,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1088,0.0076788473,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1089,0.007733687,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1090,0.0076524112,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1091,0.0076108444,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1092,0.007691553,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1093,0.007708424,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1094,0.0077466853,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1095,0.0077731656,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1096,0.0077331895,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1097,0.007808094,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1098,0.007899184,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1099,0.007872919,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1100,0.007859792,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1101,0.007843867,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1102,0.007909222,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1103,0.00787104,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1104,0.007853014,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1105,0.007863872,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1106,0.007907303,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1107,0.007930316,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1108,0.0078926915,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1109,0.007894238,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1110,0.007934408,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1111,0.007977411,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1112,0.007977953,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1113,0.008015257,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1114,0.0080189165,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1115,0.007982923,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1116,0.007885545,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1117,0.007835687,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1118,0.007883286,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1119,0.00795878,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1120,0.007930021,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1121,0.007932361,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1122,0.0078948885,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1123,0.007863181,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1124,0.007830478,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1125,0.0078179715,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1126,0.007809894,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1127,0.007818439,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1128,0.007793976,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1129,0.0077862972,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1130,0.0077835373,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1131,0.0077996487,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1132,0.007796136,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1133,0.0077851666,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1134,0.007791219,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1135,0.0077573573,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1136,0.007709981,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1137,0.0034841886,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1138,0.0065709967,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1139,0.0067063766,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1140,0.0065176617,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1141,0.006545059,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1142,0.0065523665,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1143,0.006527519,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1144,0.0064872727,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1145,0.006484166,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1146,0.006359259,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1147,0.006447201,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1148,0.0064709783,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1149,0.006535273,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1150,0.0064214226,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1151,0.006494319,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1152,0.0065344395,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1153,0.0063978927,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1154,0.006337786,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1155,0.0064184023,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1156,0.006329496,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1157,0.0062597487,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1158,0.0063217347,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1159,0.0062929927,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1160,0.006159762,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1161,0.006140512,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1162,0.0060703917,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1163,0.0061586914,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1164,0.0061643748,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1165,0.006174021,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1166,0.006311208,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1167,0.006271797,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1168,0.0061152214,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1169,0.006101853,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1170,0.0061632846,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1171,0.006321649,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1172,0.0062113507,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1173,0.0063346457,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1174,0.006449352,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1175,0.006305262,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1176,0.006389586,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1177,0.006381358,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1178,0.0064145103,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1179,0.00650121,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1180,0.006495421,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1181,0.0063400334,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1182,0.0064974767,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1183,0.0064786337,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1184,0.006505369,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1185,0.0065483935,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1186,0.006387233,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1187,0.0064010266,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1188,0.0064021614,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1189,0.006564428,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1190,0.0064413864,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1191,0.0065134037,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1192,0.0064976383,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1193,0.006194096,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1194,0.0062141544,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1195,0.006159582,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1196,0.0060463753,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1197,0.0060612727,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1198,0.0060104067,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1199,0.005940563,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1200,0.0059129614,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1201,0.005894077,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1202,0.0057959654,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1203,0.0057074437,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1204,0.0056923963,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1205,0.005770202,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1206,0.0059110215,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1207,0.005820846,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1208,0.0059302375,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1209,0.0059874775,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1210,0.0059413128,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1211,0.006036179,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1212,0.0060119266,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1213,0.0060980176,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1214,0.006244734,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1215,0.006089475,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1216,0.0059967684,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1217,0.0059386995,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1218,0.0060956655,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1219,0.0062600276,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1220,0.0063626715,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1221,0.006188891,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1222,0.0061554033,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1223,0.0062006274,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1224,0.0061852653,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1225,0.0063313483,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1226,0.006409591,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1227,0.0065392014,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1228,0.006619773,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1229,0.0066384594,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1230,0.0065967767,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1231,0.006667191,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1232,0.00653746,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1233,0.0066818013,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1234,0.0067868773,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1235,0.0067247604,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1236,0.006619199,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1237,0.0066400445,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1238,0.0066542467,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1239,0.0068656756,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1240,0.006837192,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1241,0.006687779,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1242,0.006725807,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1243,0.006780329,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1244,0.0067763305,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1245,0.006693583,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1246,0.006751338,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1247,0.0066589126,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1248,0.006605261,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1249,0.006580017,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1250,0.006490987,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1251,0.0064579467,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1252,0.006441024,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1253,0.0064412737,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1254,0.006456471,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1255,0.0063303746,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1256,0.006273002,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1257,0.0060963985,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1258,0.0060444092,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1259,0.0060947645,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1260,0.006069045,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1261,0.0060285954,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1262,0.006032789,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1263,0.0059942547,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1264,0.006039045,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1265,0.006127475,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1266,0.006020175,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1267,0.0060521765,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1268,0.006164274,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1269,0.0062223496,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1270,0.006173035,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1271,0.0062495377,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1272,0.0062932605,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1273,0.006332749,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1274,0.006174598,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1275,0.0060802917,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1276,0.006199139,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1277,0.0033546416,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1278,0.008997576,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1279,0.009035336,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1280,0.00905761,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1281,0.009079065,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1282,0.009098439,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1283,0.009126847,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1284,0.009138976,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1285,0.009110823,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1286,0.00913439,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1287,0.009133942,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1288,0.009117754,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1289,0.00921126,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1290,0.009319108,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1291,0.009289171,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1292,0.009271808,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1293,0.009349505,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1294,0.009385027,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1295,0.0093470365,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1296,0.009326454,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1297,0.009254272,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1298,0.009272954,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1299,0.009316724,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1300,0.0094119795,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1301,0.0093529895,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1302,0.009264433,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1303,0.00930609,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1304,0.009204494,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1305,0.009127473,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1306,0.00891341,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1307,0.008843799,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1308,0.009015646,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1309,0.0088341925,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1310,0.008880166,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1311,0.008976867,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1312,0.008855905,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1313,0.009060591,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1314,0.008972287,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1315,0.009135219,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1316,0.009172928,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1317,0.008867202,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1318,0.009048514,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1319,0.00908675,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1320,0.008664057,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1321,0.008625112,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1322,0.009085845,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1323,0.008443663,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1324,0.00819652,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1325,0.008509886,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1326,0.008239903,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1327,0.007865684,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1328,0.007905028,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1329,0.008207611,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1330,0.008063629,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1331,0.0078288,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1332,0.008119127,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1333,0.007671954,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1334,0.0071207583,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1335,0.007043344,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1336,0.0071428185,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1337,0.00741277,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1338,0.007665176,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1339,0.0075663384,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1340,0.007874593,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1341,0.0077581457,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1342,0.0076337736,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1343,0.0083610695,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1344,0.008189398,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1345,0.007937007,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1346,0.008413952,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1347,0.008265452,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1348,0.007938012,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1349,0.007861616,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1350,0.007857798,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1351,0.007738143,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1352,0.00737785,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1353,0.008153902,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1354,0.0090352725,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1355,0.008155551,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1356,0.0077231084,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1357,0.009341462,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1358,0.008973796,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1359,0.0096507855,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1360,0.008636745,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1361,0.009140844,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1362,0.009329342,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1363,0.009859804,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1364,0.0104700215,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1365,0.009773502,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1366,0.009444692,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1367,0.009886671,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1368,0.009971239,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1369,0.009937047,Normal
